timestamp,spindle_id,tension_cN
2026-06-09T06:01:31.100,SP-017,45.25
2026-06-09T06:01:31.200,SP-017,49.41
2026-06-09T06:01:31.300,SP-017,48.02
2026-06-09T06:01:31.400,SP-017,43.22
2026-06-09T06:01:31.500,SP-017,49.42
2026-06-09T06:01:31.600,SP-017,51.43
2026-06-09T06:01:31.700,SP-017,51.79
2026-06-09T06:01:31.800,SP-017,45.32
2026-06-09T06:01:31.900,SP-017,41.20
2026-06-09T06:01:32.000,SP-017,44.13
2026-06-09T06:01:32.100,SP-017,48.51
2026-06-09T06:01:32.200,SP-017,50.52
2026-06-09T06:01:32.300,SP-017,45.97
2026-06-09T06:01:32.400,SP-017,46.45
2026-06-09T06:01:32.500,SP-017,48.68
2026-06-09T06:01:32.600,SP-017,52.61
2026-06-09T06:01:32.700,SP-017,46.36
2026-06-09T06:01:32.800,SP-017,46.70
2026-06-09T06:01:32.900,SP-017,46.58
2026-06-09T06:01:33.000,SP-017,44.61
2026-06-09T06:01:33.100,SP-017,50.26
2026-06-09T06:01:33.200,SP-017,50.28
2026-06-09T06:01:33.300,SP-017,43.98
2026-06-09T06:01:33.400,SP-017,46.11
2026-06-09T06:01:33.500,SP-017,48.67
2026-06-09T06:01:33.600,SP-017,49.68
2026-06-09T06:01:33.700,SP-017,47.81
2026-06-09T06:01:33.800,SP-017,41.36
2026-06-09T06:01:33.900,SP-017,43.05
2026-06-09T06:01:34.000,SP-017,45.72
2026-06-09T06:01:34.100,SP-017,48.68
2026-06-09T06:01:34.200,SP-017,46.79
2026-06-09T06:01:34.300,SP-017,43.80
2026-06-09T06:01:34.400,SP-017,40.15
2026-06-09T06:01:34.500,SP-017,47.02
2026-06-09T06:01:34.600,SP-017,47.81
2026-06-09T06:01:34.700,SP-017,50.97
2026-06-09T06:01:34.800,SP-017,39.05
2026-06-09T06:01:34.900,SP-017,43.00
2026-06-09T06:01:35.000,SP-017,47.22
2026-06-09T06:01:35.100,SP-017,50.81
2026-06-09T06:01:35.200,SP-017,46.49
2026-06-09T06:01:35.300,SP-017,46.21
2026-06-09T06:01:35.400,SP-017,44.13
2026-06-09T06:01:35.500,SP-017,45.30
2026-06-09T06:01:35.600,SP-017,49.84
2026-06-09T06:01:35.700,SP-017,48.02
2026-06-09T06:01:35.800,SP-017,45.16
2026-06-09T06:01:35.900,SP-017,44.99
2026-06-09T06:01:36.000,SP-017,47.43
2026-06-09T06:01:36.100,SP-017,53.51
2026-06-09T06:01:36.200,SP-017,48.90
2026-06-09T06:01:36.300,SP-017,44.13
2026-06-09T06:01:36.400,SP-017,44.28
2026-06-09T06:01:36.500,SP-017,47.65
2026-06-09T06:01:36.600,SP-017,50.02
2026-06-09T06:01:36.700,SP-017,49.13
2026-06-09T06:01:36.800,SP-017,47.81
2026-06-09T06:01:36.900,SP-017,41.43
2026-06-09T06:01:37.000,SP-017,42.09
2026-06-09T06:01:37.100,SP-017,46.45
2026-06-09T06:01:37.200,SP-017,50.17
2026-06-09T06:01:37.300,SP-017,44.60
2026-06-09T06:01:37.400,SP-017,44.39
2026-06-09T06:01:37.500,SP-017,49.21
2026-06-09T06:01:37.600,SP-017,49.23
2026-06-09T06:01:37.700,SP-017,49.69
2026-06-09T06:01:37.800,SP-017,48.09
2026-06-09T06:01:37.900,SP-017,42.83
2026-06-09T06:01:38.000,SP-017,48.81
2026-06-09T06:01:38.100,SP-017,54.10
2026-06-09T06:01:38.200,SP-017,48.02
2026-06-09T06:01:38.300,SP-017,48.52
2026-06-09T06:01:38.400,SP-017,50.04
2026-06-09T06:01:38.500,SP-017,46.57
2026-06-09T06:01:38.600,SP-017,53.92
2026-06-09T06:01:38.700,SP-017,48.45
2026-06-09T06:01:38.800,SP-017,45.19
2026-06-09T06:01:38.900,SP-017,43.95
2026-06-09T06:01:39.000,SP-017,47.31
2026-06-09T06:01:39.100,SP-017,48.29
2026-06-09T06:01:39.200,SP-017,51.20
2026-06-09T06:01:39.300,SP-017,46.86
2026-06-09T06:01:39.400,SP-017,45.61
2026-06-09T06:01:39.500,SP-017,46.40
2026-06-09T06:01:39.600,SP-017,49.68
2026-06-09T06:01:39.700,SP-017,47.59
2026-06-09T06:01:39.800,SP-017,46.73
2026-06-09T06:01:39.900,SP-017,46.30
2026-06-09T06:01:40.000,SP-017,47.83
2026-06-09T06:01:40.100,SP-017,52.46
2026-06-09T06:01:40.200,SP-017,50.50
2026-06-09T06:01:40.300,SP-017,41.98
2026-06-09T06:01:40.400,SP-017,40.47
2026-06-09T06:01:40.500,SP-017,47.91
2026-06-09T06:01:40.600,SP-017,46.28
2026-06-09T06:01:40.700,SP-017,49.74
2026-06-09T06:01:40.800,SP-017,43.35
2026-06-09T06:01:40.900,SP-017,41.23
2026-06-09T06:01:41.000,SP-017,51.37
2026-06-09T06:01:41.100,SP-017,50.79
2026-06-09T06:01:41.200,SP-017,49.56
2026-06-09T06:01:41.300,SP-017,45.87
2026-06-09T06:01:41.400,SP-017,43.92
2026-06-09T06:01:41.500,SP-017,48.12
2026-06-09T06:01:41.600,SP-017,52.72
2026-06-09T06:01:41.700,SP-017,45.50
2026-06-09T06:01:41.800,SP-017,46.19
2026-06-09T06:01:41.900,SP-017,42.55
2026-06-09T06:01:42.000,SP-017,52.22
2026-06-09T06:01:42.100,SP-017,51.86
2026-06-09T06:01:42.200,SP-017,52.73
2026-06-09T06:01:42.300,SP-017,43.62
2026-06-09T06:00:00.000,SP-018,53.03
2026-06-09T06:00:00.100,SP-018,59.46
2026-06-09T06:00:00.200,SP-018,53.99
2026-06-09T06:00:00.300,SP-018,53.16
2026-06-09T06:00:00.400,SP-018,48.95
2026-06-09T06:00:00.500,SP-018,51.81
2026-06-09T06:00:00.600,SP-018,53.40
2026-06-09T06:00:00.700,SP-018,53.28
2026-06-09T06:00:00.800,SP-018,48.21
2026-06-09T06:00:00.900,SP-018,52.56
2026-06-09T06:00:01.000,SP-018,54.00
2026-06-09T06:00:01.100,SP-018,59.61
2026-06-09T06:00:01.200,SP-018,58.96
2026-06-09T06:00:01.300,SP-018,51.42
2026-06-09T06:00:01.400,SP-018,51.10
2026-06-09T06:00:01.500,SP-018,54.30
2026-06-09T06:00:01.600,SP-018,53.94
2026-06-09T06:00:01.700,SP-018,56.22
2026-06-09T06:00:01.800,SP-018,50.98
2026-06-09T06:00:01.900,SP-018,48.57
2026-06-09T06:00:02.000,SP-018,51.33
2026-06-09T06:00:02.100,SP-018,57.21
2026-06-09T06:00:02.200,SP-018,54.99
2026-06-09T06:00:02.300,SP-018,49.99
2026-06-09T06:00:02.400,SP-018,49.00
2026-06-09T06:00:02.500,SP-018,55.13
2026-06-09T06:00:02.600,SP-018,57.61
2026-06-09T06:00:02.700,SP-018,53.01
2026-06-09T06:00:02.800,SP-018,47.99
2026-06-09T06:00:02.900,SP-018,54.85
2026-06-09T06:00:03.000,SP-018,54.84
2026-06-09T06:00:03.100,SP-018,52.29
2026-06-09T06:00:03.200,SP-018,52.31
2026-06-09T06:00:03.300,SP-018,51.54
2026-06-09T06:00:03.400,SP-018,51.59
2026-06-09T06:00:03.500,SP-018,52.65
2026-06-09T06:00:03.600,SP-018,57.24
2026-06-09T06:00:03.700,SP-018,53.51
2026-06-09T06:00:03.800,SP-018,54.73
2026-06-09T06:00:03.900,SP-018,55.05
2026-06-09T06:00:04.000,SP-018,55.27
2026-06-09T06:00:04.100,SP-018,61.93
2026-06-09T06:00:04.200,SP-018,54.88
2026-06-09T06:00:04.300,SP-018,51.91
2026-06-09T06:00:04.400,SP-018,50.86
2026-06-09T06:00:04.500,SP-018,52.32
2026-06-09T06:00:04.600,SP-018,58.50
2026-06-09T06:00:04.700,SP-018,59.04
2026-06-09T06:00:04.800,SP-018,51.62
2026-06-09T06:00:04.900,SP-018,52.72
2026-06-09T06:00:05.000,SP-018,47.92
2026-06-09T06:00:05.100,SP-018,54.38
2026-06-09T06:00:05.200,SP-018,60.48
2026-06-09T06:00:05.300,SP-018,50.88
2026-06-09T06:00:05.400,SP-018,53.55
2026-06-09T06:00:05.500,SP-018,53.16
2026-06-09T06:00:05.600,SP-018,58.67
2026-06-09T06:00:05.700,SP-018,59.71
2026-06-09T06:00:05.800,SP-018,51.78
2026-06-09T06:00:05.900,SP-018,56.14
2026-06-09T06:00:06.000,SP-018,54.01
2026-06-09T06:00:06.100,SP-018,58.70
2026-06-09T06:00:06.200,SP-018,55.23
2026-06-09T06:00:06.300,SP-018,48.21
2026-06-09T06:00:06.400,SP-018,51.09
2026-06-09T06:00:06.500,SP-018,51.89
2026-06-09T06:00:06.600,SP-018,60.66
2026-06-09T06:00:06.700,SP-018,55.83
2026-06-09T06:00:06.800,SP-018,50.94
2026-06-09T06:00:06.900,SP-018,47.05
2026-06-09T06:00:07.000,SP-018,56.05
2026-06-09T06:00:07.100,SP-018,55.89
2026-06-09T06:00:07.200,SP-018,54.57
2026-06-09T06:00:07.300,SP-018,51.27
2026-06-09T06:00:07.400,SP-018,51.80
2026-06-09T06:00:07.500,SP-018,58.80
2026-06-09T06:00:07.600,SP-018,54.94
2026-06-09T06:00:07.700,SP-018,55.26
2026-06-09T06:00:07.800,SP-018,50.44
2026-06-09T06:00:07.900,SP-018,50.40
2026-06-09T06:00:08.000,SP-018,52.04
2026-06-09T06:00:08.100,SP-018,58.53
2026-06-09T06:00:08.200,SP-018,52.31
2026-06-09T06:00:08.300,SP-018,51.62
2026-06-09T06:00:08.400,SP-018,49.59
2026-06-09T06:00:08.500,SP-018,53.45
2026-06-09T06:00:08.600,SP-018,57.04
2026-06-09T06:00:08.700,SP-018,53.18
2026-06-09T06:00:08.800,SP-018,50.62
2026-06-09T06:00:08.900,SP-018,51.06
2026-06-09T06:00:09.000,SP-018,55.77
2026-06-09T06:00:09.100,SP-018,55.20
2026-06-09T06:00:09.200,SP-018,54.88
2026-06-09T06:00:09.300,SP-018,50.97
2026-06-09T06:00:09.400,SP-018,52.07
2026-06-09T06:00:09.500,SP-018,50.82
2026-06-09T06:00:09.600,SP-018,61.85
2026-06-09T06:00:09.700,SP-018,60.20
2026-06-09T06:00:09.800,SP-018,53.76
2026-06-09T06:00:09.900,SP-018,49.97
2026-06-09T06:00:10.000,SP-018,54.13
2026-06-09T06:00:10.100,SP-018,58.42
2026-06-09T06:00:10.200,SP-018,54.63
2026-06-09T06:00:10.300,SP-018,51.56
2026-06-09T06:00:10.400,SP-018,48.71
2026-06-09T06:00:10.500,SP-018,52.18
2026-06-09T06:00:10.600,SP-018,58.15
2026-06-09T06:00:10.700,SP-018,56.43
2026-06-09T06:00:10.800,SP-018,51.07
2026-06-09T06:00:10.900,SP-018,51.28
2026-06-09T06:00:11.000,SP-018,53.04
2026-06-09T06:00:11.100,SP-018,55.36
2026-06-09T06:00:11.200,SP-018,56.84
2026-06-09T06:00:11.300,SP-018,52.34
2026-06-09T06:00:11.400,SP-018,52.48
2026-06-09T06:00:11.500,SP-018,50.58
2026-06-09T06:00:11.600,SP-018,57.53
2026-06-09T06:00:11.700,SP-018,56.42
2026-06-09T06:00:11.800,SP-018,52.06
2026-06-09T06:00:11.900,SP-018,49.56
2026-06-09T06:00:12.000,SP-018,50.42
2026-06-09T06:00:12.100,SP-018,53.30
2026-06-09T06:00:12.200,SP-018,54.28
2026-06-09T06:00:12.300,SP-018,48.99
2026-06-09T06:00:12.400,SP-018,52.75
2026-06-09T06:00:12.500,SP-018,53.47
2026-06-09T06:00:12.600,SP-018,58.88
2026-06-09T06:00:12.700,SP-018,58.04
2026-06-09T06:00:12.800,SP-018,54.13
2026-06-09T06:00:12.900,SP-018,52.18
2026-06-09T06:00:13.000,SP-018,54.36
2026-06-09T06:00:13.100,SP-018,56.20
2026-06-09T06:00:13.200,SP-018,53.67
2026-06-09T06:00:13.300,SP-018,48.08
2026-06-09T06:00:13.400,SP-018,50.49
2026-06-09T06:00:13.500,SP-018,50.51
2026-06-09T06:00:13.600,SP-018,62.50
2026-06-09T06:00:13.700,SP-018,57.85
2026-06-09T06:00:13.800,SP-018,54.37
2026-06-09T06:00:13.900,SP-018,44.87
2026-06-09T06:00:14.000,SP-018,55.70
2026-06-09T06:00:14.100,SP-018,57.55
2026-06-09T06:00:14.200,SP-018,55.93
2026-06-09T06:00:14.300,SP-018,48.47
2026-06-09T06:00:14.400,SP-018,51.24
2026-06-09T06:00:14.500,SP-018,52.46
2026-06-09T06:00:14.600,SP-018,53.95
2026-06-09T06:00:14.700,SP-018,56.43
2026-06-09T06:00:14.800,SP-018,53.46
2026-06-09T06:00:14.900,SP-018,50.55
2026-06-09T06:00:15.000,SP-018,54.17
2026-06-09T06:00:15.100,SP-018,57.94
2026-06-09T06:00:15.200,SP-018,52.93
2026-06-09T06:00:15.300,SP-018,50.50
2026-06-09T06:00:15.400,SP-018,49.35
2026-06-09T06:00:15.500,SP-018,55.13
2026-06-09T06:00:15.600,SP-018,56.62
2026-06-09T06:00:15.700,SP-018,58.60
2026-06-09T06:00:15.800,SP-018,50.02
2026-06-09T06:00:15.900,SP-018,48.06
2026-06-09T06:00:16.000,SP-018,55.99
2026-06-09T06:00:16.100,SP-018,58.90
2026-06-09T06:00:16.200,SP-018,57.99
2026-06-09T06:00:16.300,SP-018,52.71
2026-06-09T06:00:16.400,SP-018,54.06
2026-06-09T06:00:16.500,SP-018,54.31
2026-06-09T06:00:16.600,SP-018,59.16
2026-06-09T06:00:16.700,SP-018,56.48
2026-06-09T06:00:16.800,SP-018,55.51
2026-06-09T06:00:16.900,SP-018,53.74
2026-06-09T06:00:17.000,SP-018,53.49
2026-06-09T06:00:17.100,SP-018,59.79
2026-06-09T06:00:17.200,SP-018,55.52
2026-06-09T06:00:17.300,SP-018,52.33
2026-06-09T06:00:17.400,SP-018,50.88
2026-06-09T06:00:17.500,SP-018,52.97
2026-06-09T06:00:17.600,SP-018,53.15
2026-06-09T06:00:17.700,SP-018,60.08
2026-06-09T06:00:17.800,SP-018,51.87
2026-06-09T06:00:17.900,SP-018,51.88
2026-06-09T06:00:18.000,SP-018,51.39
2026-06-09T06:00:18.100,SP-018,55.60
2026-06-09T06:00:18.200,SP-018,52.82
2026-06-09T06:00:18.300,SP-018,50.65
2026-06-09T06:00:18.400,SP-018,51.55
2026-06-09T06:00:18.500,SP-018,56.38
2026-06-09T06:00:18.600,SP-018,57.77
2026-06-09T06:00:18.700,SP-018,54.47
2026-06-09T06:00:18.800,SP-018,53.28
2026-06-09T06:00:18.900,SP-018,50.26
2026-06-09T06:00:19.000,SP-018,52.91
2026-06-09T06:00:19.100,SP-018,55.78
2026-06-09T06:00:19.200,SP-018,57.54
2026-06-09T06:00:19.300,SP-018,52.74
2026-06-09T06:00:19.400,SP-018,50.31
2026-06-09T06:00:19.500,SP-018,53.16
2026-06-09T06:00:19.600,SP-018,57.75
2026-06-09T06:00:19.700,SP-018,55.66
2026-06-09T06:00:19.800,SP-018,52.77
2026-06-09T06:00:19.900,SP-018,51.67
2026-06-09T06:00:20.000,SP-018,49.83
2026-06-09T06:00:20.100,SP-018,56.56
2026-06-09T06:00:20.200,SP-018,56.64
2026-06-09T06:00:20.300,SP-018,53.42
2026-06-09T06:00:20.400,SP-018,47.65
2026-06-09T06:00:20.500,SP-018,56.40
2026-06-09T06:00:20.600,SP-018,57.29
2026-06-09T06:00:20.700,SP-018,53.48
2026-06-09T06:00:20.800,SP-018,53.78
2026-06-09T06:00:20.900,SP-018,50.37
2026-06-09T06:00:21.000,SP-018,50.59
2026-06-09T06:00:21.100,SP-018,60.92
2026-06-09T06:00:21.200,SP-018,57.67
2026-06-09T06:00:21.300,SP-018,47.74
2026-06-09T06:00:21.400,SP-018,48.39
2026-06-09T06:00:21.500,SP-018,57.09
2026-06-09T06:00:21.600,SP-018,55.82
2026-06-09T06:00:21.700,SP-018,55.42
2026-06-09T06:00:21.800,SP-018,50.95
2026-06-09T06:00:21.900,SP-018,49.43
2026-06-09T06:00:22.000,SP-018,52.44
2026-06-09T06:00:22.100,SP-018,58.17
2026-06-09T06:00:22.200,SP-018,55.11
2026-06-09T06:00:22.300,SP-018,54.46
2026-06-09T06:00:22.400,SP-018,54.02
2026-06-09T06:00:22.500,SP-018,53.28
2026-06-09T06:00:22.600,SP-018,55.61
2026-06-09T06:00:22.700,SP-018,54.53
2026-06-09T06:00:22.800,SP-018,52.73
2026-06-09T06:00:22.900,SP-018,49.86
2026-06-09T06:00:23.000,SP-018,57.45
2026-06-09T06:00:23.100,SP-018,57.41
2026-06-09T06:00:23.200,SP-018,56.45
2026-06-09T06:00:23.300,SP-018,57.62
2026-06-09T06:00:23.400,SP-018,55.80
2026-06-09T06:00:23.500,SP-018,51.93
2026-06-09T06:00:23.600,SP-018,56.76
2026-06-09T06:00:23.700,SP-018,53.78
2026-06-09T06:00:23.800,SP-018,51.76
2026-06-09T06:00:23.900,SP-018,51.05
2026-06-09T06:00:24.000,SP-018,56.82
2026-06-09T06:00:24.100,SP-018,55.77
2026-06-09T06:00:24.200,SP-018,54.92
2026-06-09T06:00:24.300,SP-018,54.62
2026-06-09T06:00:24.400,SP-018,47.68
2026-06-09T06:00:24.500,SP-018,54.33
2026-06-09T06:00:24.600,SP-018,52.11
2026-06-09T06:00:24.700,SP-018,56.02
2026-06-09T06:00:24.800,SP-018,51.00
2026-06-09T06:00:24.900,SP-018,52.60
2026-06-09T06:00:25.000,SP-018,57.11
2026-06-09T06:00:25.100,SP-018,53.34
2026-06-09T06:00:25.200,SP-018,56.51
2026-06-09T06:00:25.300,SP-018,53.96
2026-06-09T06:00:25.400,SP-018,52.52
2026-06-09T06:00:25.500,SP-018,54.36
2026-06-09T06:00:25.600,SP-018,55.13
2026-06-09T06:00:25.700,SP-018,53.27
2026-06-09T06:00:25.800,SP-018,55.29
2026-06-09T06:00:25.900,SP-018,48.50
2026-06-09T06:00:26.000,SP-018,53.48
2026-06-09T06:00:26.100,SP-018,57.60
2026-06-09T06:00:26.200,SP-018,57.71
2026-06-09T06:00:26.300,SP-018,52.14
2026-06-09T06:00:26.400,SP-018,50.96
2026-06-09T06:00:26.500,SP-018,56.87
2026-06-09T06:00:26.600,SP-018,55.68
2026-06-09T06:00:26.700,SP-018,54.00
2026-06-09T06:00:26.800,SP-018,49.69
2026-06-09T06:00:26.900,SP-018,48.13
2026-06-09T06:00:27.000,SP-018,54.46
2026-06-09T06:00:27.100,SP-018,53.98
2026-06-09T06:00:27.200,SP-018,55.54
2026-06-09T06:00:27.300,SP-018,52.60
2026-06-09T06:00:27.400,SP-018,49.79
2026-06-09T06:00:27.500,SP-018,55.47
2026-06-09T06:00:27.600,SP-018,58.70
2026-06-09T06:00:27.700,SP-018,56.40
2026-06-09T06:00:27.800,SP-018,53.16
2026-06-09T06:00:27.900,SP-018,48.62
2026-06-09T06:00:28.000,SP-018,55.34
2026-06-09T06:00:28.100,SP-018,56.56
2026-06-09T06:00:28.200,SP-018,51.07
2026-06-09T06:00:28.300,SP-018,53.07
2026-06-09T06:00:28.400,SP-018,48.56
2026-06-09T06:00:28.500,SP-018,54.22
2026-06-09T06:00:28.600,SP-018,55.81
2026-06-09T06:00:28.700,SP-018,53.83
2026-06-09T06:00:28.800,SP-018,49.99
2026-06-09T06:00:28.900,SP-018,51.64
2026-06-09T06:00:29.000,SP-018,52.17
2026-06-09T06:00:29.100,SP-018,56.40
2026-06-09T06:00:29.200,SP-018,53.91
2026-06-09T06:00:29.300,SP-018,51.55
2026-06-09T06:00:29.400,SP-018,54.20
2026-06-09T06:00:29.500,SP-018,50.74
2026-06-09T06:00:29.600,SP-018,53.78
2026-06-09T06:00:29.700,SP-018,55.68
2026-06-09T06:00:29.800,SP-018,50.14
2026-06-09T06:00:29.900,SP-018,46.53
2026-06-09T06:00:30.000,SP-018,53.27
2026-06-09T06:00:30.100,SP-018,57.58
2026-06-09T06:00:30.200,SP-018,52.46
2026-06-09T06:00:30.300,SP-018,50.87
2026-06-09T06:00:30.400,SP-018,48.66
2026-06-09T06:00:30.500,SP-018,52.90
2026-06-09T06:00:30.600,SP-018,56.79
2026-06-09T06:00:30.700,SP-018,55.89
2026-06-09T06:00:30.800,SP-018,54.61
2026-06-09T06:00:30.900,SP-018,54.69
2026-06-09T06:00:31.000,SP-018,56.00
2026-06-09T06:00:31.100,SP-018,57.97
2026-06-09T06:00:31.200,SP-018,53.55
2026-06-09T06:00:31.300,SP-018,48.29
2026-06-09T06:00:31.400,SP-018,47.08
2026-06-09T06:00:31.500,SP-018,54.18
2026-06-09T06:00:31.600,SP-018,54.09
2026-06-09T06:00:31.700,SP-018,58.00
2026-06-09T06:00:31.800,SP-018,53.36
2026-06-09T06:00:31.900,SP-018,54.69
2026-06-09T06:00:32.000,SP-018,52.29
2026-06-09T06:00:32.100,SP-018,60.50
2026-06-09T06:00:32.200,SP-018,56.50
2026-06-09T06:00:32.300,SP-018,52.47
2026-06-09T06:00:32.400,SP-018,51.35
2026-06-09T06:00:32.500,SP-018,58.48
2026-06-09T06:00:32.600,SP-018,56.53
2026-06-09T06:00:32.700,SP-018,57.38
2026-06-09T06:00:32.800,SP-018,48.74
2026-06-09T06:00:32.900,SP-018,52.15
2026-06-09T06:00:33.000,SP-018,52.26
2026-06-09T06:00:33.100,SP-018,56.90
2026-06-09T06:00:33.200,SP-018,56.52
2026-06-09T06:00:33.300,SP-018,48.51
2026-06-09T06:00:33.400,SP-018,47.08
2026-06-09T06:00:33.500,SP-018,55.02
2026-06-09T06:00:33.600,SP-018,59.57
2026-06-09T06:00:33.700,SP-018,53.30
2026-06-09T06:00:33.800,SP-018,51.80
2026-06-09T06:00:33.900,SP-018,47.58
2026-06-09T06:00:34.000,SP-018,51.14
2026-06-09T06:00:34.100,SP-018,58.95
2026-06-09T06:00:34.200,SP-018,57.95
2026-06-09T06:00:34.300,SP-018,55.54
2026-06-09T06:00:34.400,SP-018,49.42
2026-06-09T06:00:34.500,SP-018,57.02
2026-06-09T06:00:34.600,SP-018,59.39
2026-06-09T06:00:34.700,SP-018,56.05
2026-06-09T06:00:34.800,SP-018,53.24
2026-06-09T06:00:34.900,SP-018,47.68
2026-06-09T06:00:35.000,SP-018,51.18
2026-06-09T06:00:35.100,SP-018,59.94
2026-06-09T06:00:35.200,SP-018,56.03
2026-06-09T06:00:35.300,SP-018,51.67
2026-06-09T06:00:35.400,SP-018,50.95
2026-06-09T06:00:35.500,SP-018,52.77
2026-06-09T06:00:35.600,SP-018,58.27
2026-06-09T06:00:35.700,SP-018,55.90
2026-06-09T06:00:35.800,SP-018,55.67
2026-06-09T06:00:35.900,SP-018,49.78
2026-06-09T06:00:36.000,SP-018,53.03
2026-06-09T06:00:36.100,SP-018,59.00
2026-06-09T06:00:36.200,SP-018,52.71
2026-06-09T06:00:36.300,SP-018,54.14
2026-06-09T06:00:36.400,SP-018,49.15
2026-06-09T06:00:36.500,SP-018,55.65
2026-06-09T06:00:36.600,SP-018,55.63
2026-06-09T06:00:36.700,SP-018,53.65
2026-06-09T06:00:36.800,SP-018,54.06
2026-06-09T06:00:36.900,SP-018,46.24
2026-06-09T06:00:37.000,SP-018,55.13
2026-06-09T06:00:37.100,SP-018,58.03
2026-06-09T06:00:37.200,SP-018,53.04
2026-06-09T06:00:37.300,SP-018,53.70
2026-06-09T06:00:37.400,SP-018,51.69
2026-06-09T06:00:37.500,SP-018,58.03
2026-06-09T06:00:37.600,SP-018,55.98
2026-06-09T06:00:37.700,SP-018,53.05
2026-06-09T06:00:37.800,SP-018,51.81
2026-06-09T06:00:37.900,SP-018,56.87
2026-06-09T06:00:38.000,SP-018,53.08
2026-06-09T06:00:38.100,SP-018,56.71
2026-06-09T06:00:38.200,SP-018,58.01
2026-06-09T06:00:38.300,SP-018,49.96
2026-06-09T06:00:38.400,SP-018,52.67
2026-06-09T06:00:38.500,SP-018,56.20
2026-06-09T06:00:38.600,SP-018,56.92
2026-06-09T06:00:38.700,SP-018,53.98
2026-06-09T06:00:38.800,SP-018,46.68
2026-06-09T06:00:38.900,SP-018,48.62
2026-06-09T06:00:39.000,SP-018,53.70
2026-06-09T06:00:39.100,SP-018,58.37
2026-06-09T06:00:39.200,SP-018,58.12
2026-06-09T06:00:39.300,SP-018,52.92
2026-06-09T06:00:39.400,SP-018,53.06
2026-06-09T06:00:39.500,SP-018,51.28
2026-06-09T06:00:39.600,SP-018,59.36
2026-06-09T06:00:39.700,SP-018,57.17
2026-06-09T06:00:39.800,SP-018,51.45
2026-06-09T06:00:39.900,SP-018,52.44
2026-06-09T06:00:40.000,SP-018,Inf
2026-06-09T06:00:40.000,SP-018,57.00
2026-06-09T06:00:40.100,SP-018,56.01
2026-06-09T06:00:40.200,SP-018,52.01
2026-06-09T06:00:40.300,SP-018,50.06
2026-06-09T06:00:40.400,SP-018,54.59
2026-06-09T06:00:40.500,SP-018,55.67
2026-06-09T06:00:40.600,SP-018,58.50
2026-06-09T06:00:40.700,SP-018,54.75
2026-06-09T06:00:40.800,SP-018,51.76
2026-06-09T06:00:40.900,SP-018,53.97
2026-06-09T06:00:41.000,SP-018,56.98
2026-06-09T06:00:41.100,SP-018,59.19
2026-06-09T06:00:41.200,SP-018,49.65
2026-06-09T06:00:41.300,SP-018,52.12
2026-06-09T06:00:41.400,SP-018,58.14
2026-06-09T06:00:41.500,SP-018,59.83
2026-06-09T06:00:41.600,SP-018,55.87
2026-06-09T06:00:41.700,SP-018,49.78
2026-06-09T06:00:41.800,SP-018,49.30
2026-06-09T06:00:41.900,SP-018,51.14
2026-06-09T06:00:42.000,SP-018,54.75
2026-06-09T06:00:42.100,SP-018,57.68
2026-06-09T06:00:42.200,SP-018,54.56
2026-06-09T06:00:42.300,SP-018,51.06
2026-06-09T06:00:42.400,SP-018,53.71
2026-06-09T06:00:42.500,SP-018,55.45
2026-06-09T06:00:42.600,SP-018,57.22
2026-06-09T06:00:42.700,SP-018,50.69
2026-06-09T06:00:42.800,SP-018,50.73
2026-06-09T06:00:42.900,SP-018,55.50
2026-06-09T06:00:43.000,SP-018,58.48
2026-06-09T06:00:43.100,SP-018,54.74
2026-06-09T06:00:43.200,SP-018,47.31
2026-06-09T06:00:43.300,SP-018,47.31
2026-06-09T06:00:43.400,SP-018,53.26
2026-06-09T06:00:43.500,SP-018,56.94
2026-06-09T06:00:43.600,SP-018,54.06
2026-06-09T06:00:43.700,SP-018,49.43
2026-06-09T06:00:43.800,SP-018,50.28
2026-06-09T06:00:43.900,SP-018,55.58
2026-06-09T06:00:44.000,SP-018,56.48
2026-06-09T06:00:44.100,SP-018,60.00
2026-06-09T06:00:44.200,SP-018,52.39
2026-06-09T06:00:44.300,SP-018,57.93
2026-06-09T06:00:44.400,SP-018,53.41
2026-06-09T06:00:44.500,SP-018,59.56
2026-06-09T06:00:44.600,SP-018,55.80
2026-06-09T06:00:44.700,SP-018,53.78
2026-06-09T06:00:44.800,SP-018,49.01
2026-06-09T06:00:44.900,SP-018,55.23
2026-06-09T06:00:45.000,SP-018,57.52
2026-06-09T06:00:45.100,SP-018,52.60
2026-06-09T06:00:45.200,SP-018,51.42
2026-06-09T06:00:45.300,SP-018,56.62
2026-06-09T06:00:45.400,SP-018,51.90
2026-06-09T06:00:45.500,SP-018,58.59
2026-06-09T06:00:45.600,SP-018,55.04
2026-06-09T06:00:45.700,SP-018,50.03
2026-06-09T06:00:45.800,SP-018,50.77
2026-06-09T06:00:45.900,SP-018,53.20
2026-06-09T06:00:46.000,SP-018,58.17
2026-06-09T06:00:46.100,SP-018,58.59
2026-06-09T06:00:46.200,SP-018,52.50
2026-06-09T06:00:46.300,SP-018,50.88
2026-06-09T06:00:46.400,SP-018,53.39
2026-06-09T06:00:46.500,SP-018,56.81
2026-06-09T06:00:46.600,SP-018,58.35
2026-06-09T06:00:46.700,SP-018,49.60
